2.632,433.0
3.892,893.0
4.173,714.0
4.265,582.0
3.779,755.0
0.694,584.0
1.494,720.0
3.411,390.0
0.231,237.0
3.374,921.0
3.52,914.0
3.178,422.0
4.128,167.0
3.998,353.0
3.066,669.0
0.688,579.0
4.964,727.0
3.511,742.0
0.847,884.0
0.841,798.0
1.532,815.0
3.937,211.0
1.751,256.0
4.629,328.0
0.4,637.0
3.557,421.0
0.883,297.0
3.59,888.0
3.421,197.0
1.61,166.0
3.463,859.0
3.95,828.0
1.334,868.0
2.982,823.0
3.721,759.0
3.621,838.0
0.425,639.0
3.719,180.0
0.996,223.0
4.523,608.0
5.069,743.0
4.648,609.0
3.832,976.0
4.069,910.0
1.829,433.0
0.362,658.0
4.132,701.0
1.047,873.0
3.941,725.0
1.458,593.0
0.373,266.0
1.87,431.0
3.64,336.0
0.868,286.0
3.929,907.0
1.482,867.0
0.238,733.0
3.996,872.0
1.323,846.0
4.768,936.0
2.955,797.0
4.174,121.0
0.652,937.0
3.689,744.0
3.153,909.0
4.17,890.0
4.361,558.0
3.985,271.0
4.526,664.0
1.372,750.0
0.914,164.0
2.804,183.0
4.912,884.0
0.744,144.0
4.196,157.0
4.157,567.0
1.905,811.0
0.778,165.0
0.341,647.0
1.268,801.0
1.399,953.0
0.562,311.0
1.644,729.0
0.834,232.0
1.975,757.0
2.248,364.0
3.477,904.0
2.835,660.0
3.981,842.0
2.831,715.0
4.674,916.0
4.97,285.0
4.065,208.0
3.194,791.0
2.887,868.0
0.426,792.0
3.719,861.0
4.313,600.0
4.851,287.0
3.031,824.0
0.745,738.0
4.441,283.0
1.811,724.0
1.934,806.0
0.462,262.0
3.682,295.0
4.578,194.0
4.86,795.0
4.251,261.0
4.778,725.0
0.785,324.0
1.343,621.0
4.4,928.0
3.59,218.0
1.824,285.0
1.467,682.0
1.609,869.0
0.994,632.0
3.704,828.0
1.68,894.0
1.425,180.0
1.936,219.0
1.263,805.0
0.846,129.0
5.311,737.0
1.632,291.0
2.793,851.0
1.014,326.0
0.634,813.0
1.049,139.0
3.756,945.0
0.785,621.0
3.015,716.0
3.665,777.0
4.522,836.0
1.31,812.0
0.494,723.0
0.825,263.0
1.163,199.0
3.324,750.0
0.4,259.0
2.234,425.0
0.957,889.0
1.398,671.0
4.979,861.0
4.75,226.0
4.032,184.0
3.93,298.0
3.35,221.0
0.713,900.0
3.534,702.0
1.058,869.0
2.531,398.0
4.517,323.0
1.842,389.0
3.333,802.0
1.259,557.0
0.779,312.0
3.044,696.0
4.832,864.0
3.621,955.0
3.837,780.0
3.92,140.0
1.497,304.0
4.288,273.0
3.498,930.0
1.788,734.0
0.753,268.0
1.391,191.0
3.604,671.0
1.54,250.0
0.782,188.0
0.605,672.0
0.686,241.0
4.71,940.0
3.018,284.0
1.733,410.0
4.034,230.0
1.804,170.0
0.662,680.0
4.788,609.0
2.791,657.0
1.268,926.0
1.733,265.0
0.506,692.0
2.548,407.0
1.952,408.0
1.401,816.0
1.473,629.0
1.163,725.0
3.652,262.0
1.735,431.0
3.311,614.0
4.574,937.0
0.585,694.0
0.235,187.0
3.833,657.0
4.143,139.0
3.625,857.0
0.801,168.0
4.449,284.0
4.476,594.0
0.82,641.0
0.829,727.0
4.831,223.0
3.238,638.0
4.549,129.0
3.697,724.0
4.525,950.0
2.041,735.0
1.087,226.0
4.571,784.0
4.028,318.0
1.989,804.0
3.481,627.0
3.076,251.0
3.675,257.0
4.83,269.0
4.159,964.0
0.615,581.0
4.609,725.0
0.637,659.0
1.314,796.0
0.649,933.0
1.172,686.0
4.071,596.0
4.22,308.0
4.019,683.0
5.141,686.0
4.177,255.0
0.862,358.0
2.128,402.0
0.486,695.0
4.518,951.0
4.256,680.0
0.463,782.0
1.191,960.0
2.782,758.0
1.455,246.0
3.803,222.0
2.803,293.0
4.93,896.0
0.492,685.0
0.343,630.0
1.091,211.0
3.482,609.0
0.378,684.0
3.847,286.0
2.489,362.0
0.696,133.0
0.867,917.0
3.64,336.0
4.673,761.0
3.405,886.0
3.313,279.0
1.924,778.0
3.52,766.0
4.028,208.0
1.859,662.0
3.594,149.0
0.961,902.0
4.395,915.0
4.005,658.0
3.59,867.0
4.108,125.0
1.42,736.0
3.461,926.0
4.594,856.0
1.165,549.0
4.241,565.0
2.831,781.0
3.551,164.0
4.248,187.0
1.144,136.0
1.56,849.0
3.989,702.0
0.935,828.0
1.578,939.0
4.307,623.0
1.983,718.0
3.247,426.0
0.812,871.0
4.521,586.0
0.513,613.0
3.533,880.0
4.07,276.0
4.505,306.0
3.395,585.0
2.237,393.0
0.278,274.0
1.125,707.0
0.918,888.0
2.929,661.0
2.047,750.0
0.545,193.0
3.463,942.0
1.514,140.0
1.951,428.0
4.128,759.0
2.884,428.0
0.859,148.0
4.509,175.0
1.803,171.0
3.824,875.0
3.333,391.0
2.411,398.0
4.927,810.0
4.988,647.0
0.722,283.0
3.364,800.0
0.856,175.0
3.89,829.0
3.664,634.0
4.211,899.0
3.901,271.0
3.27,626.0
3.012,765.0
4.521,876.0
0.999,788.0
3.515,197.0
2.878,393.0
3.042,744.0
3.217,385.0
4.961,210.0
0.678,855.0
0.478,883.0
2.913,193.0
0.902,537.0
1.852,740.0
3.573,606.0
2.86,773.0
0.82,314.0
1.453,241.0
3.727,740.0
3.771,672.0
1.581,825.0
0.705,167.0
0.328,201.0
1.545,419.0
0.666,708.0
3.273,207.0
4.054,239.0
0.365,170.0
2.712,451.0
0.62,259.0
1.312,265.0
4.689,177.0
1.194,147.0
4.352,146.0
4.632,321.0
4.299,136.0
4.689,753.0
0.771,769.0
1.153,677.0
4.944,755.0
3.45,828.0
1.222,904.0
2.778,764.0
1.544,424.0
1.631,220.0
2.844,254.0
0.958,825.0
0.37,811.0
4.618,228.0
0.571,764.0
4.949,638.0
0.344,631.0
2.811,195.0
4.332,790.0
3.082,645.0
1.169,216.0
1.27,233.0
1.638,229.0
3.886,741.0
0.364,187.0
4.54,238.0
3.649,757.0
1.617,646.0
0.832,171.0
5.107,694.0
0.498,765.0
3.71,825.0
0.362,724.0
1.635,819.0
1.092,908.0
4.145,896.0
4.728,185.0
0.625,589.0
4.549,775.0
2.334,463.0
1.088,268.0
2.963,375.0
0.921,358.0
0.594,722.0
2.922,386.0
1.31,812.0
0.651,302.0
1.784,427.0
3.548,397.0
4.587,147.0
1.914,779.0
1.863,673.0
0.415,654.0
4.303,126.0
3.717,641.0
3.434,851.0
3.566,548.0
4.183,221.0
3.524,672.0
2.79,778.0
4.491,608.0
3.855,783.0
4.818,657.0
2.908,678.0
3.872,123.0
1.401,698.0
4.742,863.0
2.839,788.0
4.71,285.0
3.833,591.0
0.72,602.0
3.411,136.0
3.866,906.0
4.545,642.0
4.309,266.0
1.082,662.0
4.164,546.0
4.202,314.0
4.112,178.0
0.614,728.0
3.409,213.0
2.143,377.0
2.999,649.0
1.226,841.0
1.23,560.0
2.811,425.0
1.216,341.0
0.518,665.0
1.618,780.0
3.187,277.0
4.988,273.0
0.502,626.0
0.743,825.0
4.831,145.0
3.815,797.0
4.064,156.0
3.605,214.0
1.288,636.0
3.456,646.0
0.851,300.0
4.081,835.0
1.331,832.0
3.44,276.0
1.826,765.0
3.731,554.0
4.001,277.0
2.612,411.0
2.863,767.0
0.467,841.0
1.391,740.0
1.378,879.0
3.856,163.0
3.073,625.0
0.615,254.0
0.779,767.0
4.583,213.0
4.259,748.0
1.093,874.0
2.744,760.0
1.845,858.0
3.435,933.0
4.843,843.0
2.015,387.0
3.916,321.0
3.479,684.0
2.476,361.0
3.772,838.0
0.575,294.0
3.837,706.0
3.661,264.0
3.922,829.0
4.321,888.0
2.105,407.0
3.125,180.0
3.986,881.0
0.345,803.0
4.829,644.0
3.993,222.0
4.483,277.0
4.111,814.0
3.635,266.0
2.932,880.0
1.276,729.0
3.886,668.0
1.406,863.0
1.756,283.0
2.79,382.0
5.09,181.0
1.729,904.0
1.636,638.0
4.392,301.0
4.544,773.0
4.983,848.0
3.382,333.0
0.889,557.0
4.028,119.0
1.815,200.0
3.898,957.0
1.762,247.0
3.099,281.0
3.391,779.0
0.94,754.0
3.035,299.0
4.866,268.0
1.345,865.0
4.548,257.0
0.448,709.0
0.925,606.0
3.545,262.0
4.705,828.0
0.689,220.0
1.676,574.0
3.829,201.0
4.064,794.0
1.052,630.0
0.32,770.0
1.811,254.0
0.721,336.0
1.348,130.0
0.785,311.0
3.525,939.0
0.725,148.0
3.807,553.0
3.491,313.0
3.208,741.0
1.755,206.0
4.752,289.0
1.582,173.0
3.287,883.0
3.305,739.0
0.857,657.0
1.129,657.0
5.177,810.0
1.222,849.0
1.673,631.0
1.801,832.0
4.618,884.0
4.013,238.0
0.745,207.0
0.888,201.0
4.333,570.0
1.868,255.0
1.709,919.0
3.004,833.0
4.025,569.0
0.607,854.0
0.472,183.0
0.504,686.0
0.904,674.0
0.959,321.0
0.828,746.0
3.737,541.0
1.495,632.0
3.335,421.0
3.433,589.0
4.248,877.0
1.344,760.0
4.564,857.0
3.236,389.0
4.807,761.0
4.959,619.0
4.537,730.0
1.241,222.0
2.666,361.0
4.832,291.0
0.419,298.0
4.838,865.0
1.063,129.0
0.855,218.0
3.621,854.0
2.956,188.0
3.752,321.0
2.68,456.0
4.468,283.0
3.761,244.0
4.748,698.0
1.029,687.0
0.709,237.0
4.265,781.0
3.696,964.0
4.978,901.0
2.412,398.0
4.96,884.0
3.084,435.0
1.538,621.0
1.558,290.0
1.097,280.0
4.175,331.0
4.944,876.0
3.406,405.0
3.694,226.0
0.34,821.0
4.13,684.0
1.686,752.0
3.361,779.0
1.545,758.0
3.804,742.0
1.686,793.0
1.574,721.0
0.741,772.0
1.337,134.0
4.117,592.0
0.917,650.0
3.997,693.0
4.755,574.0
1.491,945.0
1.241,687.0
3.706,195.0
3.253,846.0
3.474,865.0
4.823,676.0
0.937,350.0
3.313,297.0
3.67,603.0
0.53,764.0
0.642,272.0
4.102,691.0
1.636,197.0
0.84,557.0
3.027,203.0
3.985,307.0
4.241,838.0
3.052,657.0
0.395,210.0
3.228,686.0
1.917,251.0
2.21,397.0
4.06,207.0
2.918,383.0
3.854,267.0
3.885,779.0
4.102,563.0
0.349,235.0
4.964,896.0
3.746,697.0
1.055,321.0
0.398,874.0
1.252,667.0
4.623,732.0
4.711,922.0
3.086,790.0
0.962,204.0
4.507,250.0
1.036,821.0
4.966,884.0
4.325,136.0
0.661,749.0
3.449,287.0
0.243,863.0
1.288,876.0
0.721,678.0
1.994,804.0
3.806,753.0
1.376,570.0
4.924,241.0
4.89,204.0
4.52,163.0
0.648,677.0
2.755,451.0
4.515,889.0
4.025,220.0
4.086,816.0
5.051,678.0
1.937,403.0
3.766,789.0
0.659,786.0
2.836,193.0
1.128,618.0
4.079,310.0
4.956,786.0
3.411,837.0
4.07,756.0
4.186,246.0
4.597,711.0
1.304,124.0
4.489,796.0
4.989,267.0
1.025,671.0
1.075,190.0
0.995,716.0
3.932,576.0
4.885,674.0
0.523,194.0
1.301,582.0
3.839,536.0
3.64,917.0
1.553,572.0
0.95,891.0
2.074,404.0
1.857,749.0
1.741,804.0
4.418,897.0
5.109,259.0
4.62,570.0
1.657,305.0
1.005,902.0
4.669,877.0
4.148,251.0
0.295,724.0
1.17,683.0
4.791,677.0
4.713,682.0
3.77,861.0
0.732,904.0
4.793,667.0
0.906,853.0
3.024,250.0
2.331,462.0
3.666,161.0
2.92,266.0
1.021,871.0
4.487,227.0
2.231,366.0
0.667,320.0
1.44,129.0
3.571,176.0
2.202,364.0
4.122,146.0
1.83,770.0
2.935,732.0
0.927,958.0
4.987,808.0
2.945,225.0
3.706,161.0
3.958,342.0
2.253,416.0
3.992,148.0
4.98,673.0
2.322,443.0
3.624,582.0
1.93,192.0
3.75,629.0
1.521,652.0
0.799,906.0
4.855,647.0
3.769,897.0
3.569,768.0
4.249,683.0
3.39,771.0
3.619,574.0
0.973,721.0
4.699,676.0
4.426,610.0
3.778,119.0
1.01,905.0
3.309,810.0
3.921,927.0
1.816,237.0
4.845,836.0
4.441,649.0
4.34,321.0
4.234,131.0
2.473,382.0
4.879,918.0
3.49,321.0
0.733,618.0
0.603,178.0
1.577,879.0
0.721,767.0
3.735,765.0
0.801,168.0
2.833,424.0
2.669,365.0
1.245,322.0
1.254,758.0
0.201,182.0
1.025,339.0
3.956,139.0
2.131,409.0
2.805,724.0
1.48,885.0
4.17,131.0
3.119,778.0
0.81,293.0
0.746,954.0
1.147,575.0
4.011,282.0
4.76,888.0
4.685,882.0
0.612,736.0
2.429,377.0
5.028,677.0
4.634,312.0
4.842,160.0
3.684,341.0
3.829,201.0
3.315,900.0
1.589,289.0
4.429,285.0
3.129,671.0
1.206,709.0
3.745,898.0
3.948,853.0
0.995,259.0
1.327,694.0
2.769,188.0
0.558,203.0
0.442,848.0
3.804,755.0
3.47,915.0
1.91,723.0
2.046,226.0
3.638,953.0
3.269,595.0
0.636,844.0
0.744,691.0
1.146,567.0
1.981,706.0
3.922,769.0
1.448,786.0
4.27,325.0
3.772,603.0
4.573,190.0
3.848,911.0
4.451,160.0
4.591,662.0
3.158,158.0
4.624,947.0
1.479,656.0
3.978,646.0
3.95,336.0
0.246,863.0
2.348,410.0
3.604,892.0
3.574,880.0
4.299,584.0
4.271,206.0
3.62,968.0
1.765,630.0
1.837,629.0
3.611,610.0
4.606,905.0
1.238,764.0
4.645,214.0
4.185,741.0
4.201,563.0
4.417,293.0
4.262,839.0
4.113,905.0
2.566,376.0
1.788,405.0
4.536,579.0
5.136,814.0
1.372,750.0
3.474,805.0
0.631,140.0
1.693,410.0
1.399,141.0
1.165,225.0
3.983,314.0
0.392,753.0
2.325,456.0
4.355,856.0
1.162,679.0
3.943,937.0
4.234,550.0
0.448,295.0
4.012,619.0
3.157,795.0
4.014,238.0
2.876,803.0
3.154,416.0
0.486,229.0
3.184,687.0
3.473,202.0
1.986,244.0
3.848,660.0
1.605,417.0
4.467,693.0
3.234,707.0
0.466,724.0
0.761,684.0
1.486,898.0
3.614,844.0
0.413,177.0
5.222,203.0
0.808,134.0
2.783,675.0
0.846,616.0
3.994,233.0
4.428,575.0
0.236,744.0
2.662,452.0
1.239,779.0
2.865,375.0
4.882,322.0
4.279,604.0
4.497,255.0
2.837,771.0
2.892,447.0
3.556,701.0
3.552,857.0
3.724,139.0
4.44,792.0
2.866,751.0
1.807,865.0
4.814,628.0
1.013,293.0
4.387,934.0
0.806,237.0
3.985,271.0
3.668,408.0
0.955,255.0
4.925,617.0
0.714,615.0
3.593,842.0
4.423,803.0
1.91,702.0
2.939,247.0
1.361,157.0
0.747,256.0
2.847,429.0
1.234,914.0
4.377,333.0
3.694,766.0
3.52,766.0
3.102,417.0
1.817,715.0
4.048,805.0
3.197,771.0
1.557,714.0
1.398,270.0
4.935,828.0
3.716,882.0
4.78,860.0
3.675,882.0
2.821,284.0
2.785,282.0
4.682,905.0
2.473,382.0
1.898,794.0
4.321,858.0
0.899,874.0
4.342,179.0
2.776,683.0
0.58,665.0
1.075,165.0
1.102,590.0
3.1,686.0
4.49,768.0
2.294,396.0
1.427,792.0
4.303,947.0
4.723,616.0
3.675,800.0
0.623,143.0
3.234,633.0
1.233,746.0
2.96,649.0
0.828,671.0
0.283,700.0
4.988,647.0
3.426,175.0
3.666,350.0
4.065,561.0
1.826,833.0
3.342,669.0
2.01,412.0
0.228,761.0
4.984,719.0
3.828,904.0
3.68,880.0
3.826,849.0
0.506,913.0
1.009,207.0
3.334,258.0
2.014,716.0
1.036,774.0
3.172,623.0
1.192,626.0
0.868,685.0
0.246,188.0
0.646,715.0
3.311,602.0
0.798,721.0
1.174,816.0
1.086,876.0
1.175,645.0
1.759,608.0
0.904,674.0
0.504,232.0
1.762,748.0
3.28,681.0
3.135,266.0
1.165,264.0
2.782,183.0
0.712,269.0
0.65,760.0
3.657,754.0
3.812,209.0
0.434,222.0
0.745,761.0
0.371,868.0
4.078,552.0
5.159,220.0
3.308,326.0
3.696,298.0
4.519,229.0
1.413,195.0
4.754,275.0
0.571,872.0
3.953,236.0
4.595,213.0
1.961,224.0
3.297,428.0
0.771,218.0
3.882,585.0
1.506,765.0
4.188,547.0
0.667,928.0
3.236,855.0
4.418,232.0
4.124,953.0
1.379,328.0
3.273,424.0
1.175,645.0
3.311,657.0
3.01,762.0
1.168,306.0
3.573,121.0
3.81,836.0
4.963,736.0
3.252,163.0
0.699,892.0
3.163,631.0
4.559,860.0
3.996,218.0
1.729,165.0
4.246,616.0
4.902,816.0
1.749,818.0
3.626,780.0
4.944,854.0
1.343,155.0
4.749,334.0
4.04,248.0
3.457,823.0
4.138,685.0
1.863,683.0
4.794,834.0
3.702,219.0
3.491,698.0
3.665,280.0
1.243,307.0
4.126,956.0
1.888,426.0
3.08,297.0
1.483,333.0
1.682,616.0
3.684,893.0
3.677,408.0
4.342,787.0
3.04,762.0
1.853,245.0
3.9,669.0
1.922,747.0
0.753,602.0
1.349,339.0
4.968,748.0
3.634,929.0
4.524,310.0
0.78,234.0
0.805,684.0
3.674,324.0
0.554,606.0
4.676,943.0
4.394,158.0
3.642,728.0
4.535,319.0
2.988,820.0
3.433,884.0
4.471,794.0
1.914,779.0
0.825,688.0
3.366,883.0
0.276,656.0
3.227,218.0
3.93,349.0
3.085,397.0
3.781,405.0
3.579,638.0
1.014,346.0
4.07,349.0
4.524,771.0
2.88,861.0
3.803,305.0
0.525,700.0
3.098,837.0
3.954,197.0
4.485,862.0
3.365,922.0
4.397,235.0
3.845,550.0
3.904,546.0
1.985,790.0
4.443,634.0
1.657,185.0
4.45,266.0
4.347,166.0
3.396,807.0
0.419,813.0
0.78,234.0
4.012,778.0
0.519,222.0
3.66,303.0
1.475,232.0
1.558,179.0
1.807,786.0
1.223,592.0
4.453,622.0
4.181,660.0
0.449,658.0
3.649,972.0
1.189,843.0
0.968,191.0
0.882,591.0
0.359,764.0
4.334,211.0
3.959,952.0
4.095,721.0
3.912,177.0
0.914,164.0
1.417,680.0
4.587,943.0
0.429,297.0
4.317,844.0
1.436,220.0
0.8,158.0
0.965,563.0
4.524,771.0
1.463,203.0
3.822,589.0
4.299,212.0
1.21,204.0
4.409,835.0
5.168,683.0
1.029,321.0
4.978,890.0
2.955,797.0
1.48,636.0
3.952,635.0
3.658,796.0
3.785,120.0
1.472,175.0
4.071,778.0
3.336,215.0
0.889,594.0
2.936,399.0
5.087,216.0
1.67,170.0
3.864,971.0
4.159,870.0
1.746,906.0
1.115,139.0
4.099,689.0
4.402,831.0
1.095,701.0
1.12,149.0
3.797,760.0
3.989,699.0
1.403,697.0
3.181,821.0
1.248,900.0
4.222,629.0
1.767,872.0
0.666,194.0
2.145,411.0
3.574,345.0
0.87,833.0
0.998,231.0
3.389,280.0
1.652,873.0
3.487,642.0
3.479,344.0
1.614,656.0
4.442,700.0
1.845,845.0
4.508,593.0
4.791,720.0
4.571,149.0
0.703,130.0
4.989,735.0
1.783,858.0
3.585,171.0
4.899,679.0
1.305,285.0
4.682,909.0
0.308,717.0
0.316,855.0
4.776,640.0
5.357,743.0
0.948,795.0
0.52,754.0
0.398,662.0
2.624,403.0
1.586,131.0
1.566,888.0
3.454,264.0
3.476,728.0
0.805,779.0
2.974,824.0
2.89,700.0
4.008,337.0
0.703,166.0
3.974,663.0
0.716,756.0
4.564,888.0
4.559,158.0
1.559,244.0
1.527,797.0
4.536,213.0
0.246,863.0
3.194,849.0
4.605,596.0
0.794,259.0
4.01,691.0
2.278,367.0
0.262,715.0
1.663,180.0
4.576,682.0
4.824,217.0
3.836,663.0
1.436,784.0
3.621,854.0
1.257,700.0
1.432,259.0
4.37,635.0
4.754,147.0
3.603,307.0
3.745,568.0
4.374,654.0
4.175,954.0
4.527,865.0
4.522,836.0
4.929,170.0
3.336,310.0
0.996,209.0
0.383,831.0
1.044,195.0
2.99,882.0
1.444,636.0
5.259,784.0
4.152,175.0
3.892,928.0
4.801,933.0
1.968,427.0
2.937,219.0
2.745,767.0
0.797,208.0
2.366,385.0
1.238,644.0
1.188,167.0
3.096,895.0
4.308,250.0
3.67,616.0
1.089,547.0
3.298,825.0
0.562,229.0
4.152,621.0
3.095,179.0
0.894,706.0
2.799,662.0
1.535,665.0
3.422,139.0
3.877,867.0
2.827,760.0
1.32,938.0
4.901,887.0
1.127,823.0
1.87,245.0
4.643,305.0
1.553,618.0
4.946,186.0
1.354,215.0
0.678,855.0
3.15,250.0
4.379,226.0
1.15,311.0
1.844,257.0
3.232,750.0
3.812,648.0
1.493,317.0
3.861,877.0
1.035,133.0
0.558,689.0
0.694,797.0
2.87,636.0
4.192,141.0
4.97,712.0
0.502,613.0
3.268,884.0
2.761,390.0
0.671,868.0
2.815,672.0
1.879,204.0
4.706,776.0
3.948,606.0
0.874,683.0
4.518,951.0
1.523,601.0
4.834,260.0
4.163,940.0
4.504,638.0
3.141,816.0
4.684,847.0
0.984,219.0
0.867,637.0
3.302,632.0
4.173,943.0
4.009,270.0
4.057,135.0
0.694,584.0
4.884,910.0
1.276,649.0
2.559,387.0
4.732,862.0
0.826,774.0
0.571,749.0
4.208,235.0
4.042,558.0
3.684,779.0
0.444,614.0
4.332,163.0
0.62,709.0
3.811,232.0
3.241,865.0
0.967,331.0
0.367,296.0
1.619,141.0
1.928,679.0
0.721,678.0
3.312,667.0
3.665,587.0
4.177,255.0
4.816,323.0
3.221,233.0
3.398,588.0
4.518,281.0
4.465,795.0
3.272,593.0
4.258,605.0
2.634,424.0
4.36,627.0
1.426,163.0
3.384,427.0
3.019,230.0
1.749,238.0
4.75,713.0
3.28,404.0
3.561,217.0
3.376,289.0
0.206,716.0
3.433,823.0
1.174,237.0
4.906,686.0
4.402,697.0
4.517,323.0
2.523,461.0
4.129,801.0
1.082,865.0
0.87,179.0
3.451,256.0
3.295,738.0
3.282,779.0
4.547,268.0
1.406,184.0
1.284,774.0
3.01,855.0
4.154,342.0
1.449,231.0
2.905,214.0
0.883,954.0
3.745,739.0
3.731,877.0
3.219,772.0
4.202,760.0
1.153,905.0
0.213,188.0
0.754,700.0
3.038,853.0
3.24,648.0
4.619,670.0
2.547,460.0
4.865,609.0
1.783,902.0
1.258,262.0
4.975,770.0
1.628,665.0
3.861,925.0
0.334,266.0
4.423,141.0
0.29,258.0
4.307,259.0
3.661,199.0
1.395,731.0
3.399,576.0
1.844,171.0
1.221,126.0
3.982,828.0
3.639,589.0
5.105,675.0
1.834,401.0
4.513,287.0
1.84,240.0
3.923,805.0
1.149,304.0
3.924,628.0
1.785,195.0
0.4,634.0
0.98,591.0
1.799,219.0
4.992,174.0
3.215,814.0
0.801,872.0
3.513,813.0
1.819,241.0
1.3,240.0
2.04,733.0
3.22,810.0
1.538,703.0
3.846,286.0
0.36,832.0
2.749,395.0
4.358,902.0
0.609,893.0
3.756,240.0
4.929,224.0
4.551,834.0
4.969,755.0
3.696,277.0
4.85,213.0
4.801,933.0
3.751,728.0
2.71,447.0
3.873,332.0
3.897,937.0
4.679,892.0
3.576,788.0
3.515,605.0
1.72,186.0
0.321,637.0
3.523,283.0
0.72,255.0
3.403,896.0
4.681,767.0
4.14,680.0
3.585,830.0
1.682,678.0
0.569,779.0
0.481,683.0
1.889,190.0
3.519,735.0
1.205,585.0
3.694,961.0
4.021,139.0
0.366,736.0
1.496,787.0
3.299,681.0
1.977,235.0
0.641,141.0
0.717,613.0
4.084,774.0
4.701,788.0
4.705,593.0
0.802,798.0
1.542,854.0
0.524,801.0
3.333,409.0
3.775,548.0
1.588,932.0
0.353,752.0
4.148,250.0
1.699,847.0
0.348,214.0
1.847,859.0
0.254,202.0
1.677,213.0
1.455,185.0
1.316,201.0
4.15,911.0
4.889,250.0
2.776,782.0
2.43,372.0
3.692,786.0
1.654,919.0
1.659,626.0
4.06,208.0
0.993,704.0
0.822,196.0
4.647,919.0
4.577,868.0
1.1,275.0
1.329,816.0
4.427,703.0
2.304,410.0
4.511,786.0
4.676,856.0
4.383,676.0
1.507,288.0
1.287,663.0
4.024,284.0
3.981,920.0
0.893,846.0
3.257,619.0
4.855,751.0
1.971,800.0
1.166,771.0
1.406,706.0
2.777,819.0
1.695,870.0
0.282,701.0
4.74,764.0
0.475,863.0
0.634,275.0
4.763,743.0
1.586,153.0
3.691,825.0
1.613,164.0
0.854,902.0
4.608,748.0
4.575,770.0
3.5,341.0
4.164,871.0
1.838,243.0
0.333,640.0
4.898,753.0
3.719,346.0
3.397,782.0
0.63,765.0
3.638,623.0
1.577,843.0
1.091,288.0
3.637,639.0
3.234,391.0
1.63,864.0
1.257,239.0
1.421,237.0
3.436,866.0
4.486,919.0
2.651,436.0
2.773,393.0
4.457,341.0
2.669,365.0
3.788,247.0
3.531,281.0
0.217,664.0
3.978,680.0
4.812,168.0
4.183,725.0
1.074,568.0
2.594,415.0
4.847,247.0
4.05,575.0
3.112,432.0
4.571,784.0
1.163,199.0
3.308,756.0
0.254,222.0
4.566,595.0
4.347,907.0
4.294,866.0
1.88,251.0
1.193,246.0
1.273,708.0
0.782,651.0
0.443,301.0
3.557,345.0
3.673,410.0
4.418,897.0
1.06,233.0
3.593,658.0
3.222,294.0
1.36,779.0
3.383,284.0
4.482,643.0
3.61,208.0
3.296,191.0
1.559,566.0
3.531,281.0
0.765,224.0
4.807,836.0
3.586,193.0
4.648,609.0
3.488,591.0
2.907,199.0
4.904,837.0
0.899,637.0
3.398,283.0
0.496,852.0
2.951,787.0
3.251,149.0
4.024,284.0
3.967,227.0
1.052,882.0
